STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,NIR_NUM,DUP,ANALY_DATE,NIR_N,NIR_PAFNN,NIR_NPE,NIR_LIGNIN,NIR_WSCARB,NIR_TANNIN,LAB,COMMENT
TD023,2,"LIDET_SMR",4,2,"DRGL",L,5313,2,1999-10-08,2.400,2.757,4.420,47.200,1.300,2.450,OSU,
TD023,2,"LIDET_SMR",P,2,"DRGL",L,15316,1,2002-02-14,2.360,2.830,,,,,OSU,
TD023,2,"LIDET_SMR",3,2,"DRGL",L,5314,1,2002-02-14,2.540,2.908,,,,,OSU,
TD023,2,"LIDET_SMR",P,2,"DRGL",L,15316,2,1999-10-08,2.400,2.986,4.710,50.470,1.470,1.390,OSU,
TD023,2,"LIDET_SMR",2,2,"DRGL",L,5315,1,2002-02-14,2.630,3.015,,,,,OSU,
TD023,2,"LIDET_SMR",2,2,"DRGL",L,5315,2,1999-10-08,2.480,3.028,4.790,52.580,1.670,2.630,OSU,
TD023,2,"LIDET_SMR",3,2,"DRGL",L,5314,2,1999-10-08,2.600,3.172,4.330,48.560,0.790,1.580,OSU,
TD023,2,"LIDET_SMR",1,2,"DRGL",L,5316,1,2002-02-14,2.490,3.577,,,,,OSU,
TD023,2,"LIDET_SMR",1,2,"DRGL",L,5316,2,1999-10-08,2.170,3.639,10.030,59.590,2.160,1.250,OSU,
TD023,2,"LIDET_SMR",P,3,"DRGL",L,15312,1,2002-02-14,2.550,3.056,,,,,OSU,
TD023,2,"LIDET_SMR",P,3,"DRGL",L,15312,2,1999-10-08,2.580,3.293,5.520,50.070,0.970,1.360,OSU,
TD023,2,"LIDET_SMR",3,4,"DRGL",L,5306,1,2002-02-14,2.020,2.461,,,,,OSU,
TD023,2,"LIDET_SMR",P,4,"DRGL",L,15308,1,2002-02-14,2.220,2.634,,,,,OSU,
TD023,2,"LIDET_SMR",3,4,"DRGL",L,5306,2,1999-10-08,2.050,2.663,5.410,45.250,1.150,0.590,OSU,
TD023,2,"LIDET_SMR",4,4,"DRGL",L,5305,1,2002-02-14,2.030,2.919,,,,,OSU,
TD023,2,"LIDET_SMR",1,4,"DRGL",L,5308,1,2002-02-14,1.580,3.066,,,,,OSU,
TD023,2,"LIDET_SMR",P,4,"DRGL",L,15308,2,1999-10-08,2.240,3.066,5.400,47.950,0.730,0.850,OSU,
TD023,2,"LIDET_SMR",4,4,"DRGL",L,5305,2,1999-10-08,1.950,3.353,8.330,60.080,1.200,0.740,OSU,
TD023,2,"LIDET_SMR",2,4,"DRGL",L,5307,1,2002-02-14,2.790,3.479,,,,,OSU,
TD023,2,"LIDET_SMR",2,4,"DRGL",L,5307,2,1999-10-08,2.730,3.758,7.000,52.910,0.780,1.440,OSU,
TD023,2,"LIDET_SMR",1,4,"DRGL",L,5308,2,1999-10-08,1.370,4.261,14.570,81.880,0.830,0.520,OSU,
TD023,2,"LIDET_SMR",3,5,"DRGL",L,5302,1,2002-02-14,2.240,2.625,,,,,OSU,
TD023,2,"LIDET_SMR",3,5,"DRGL",L,5302,2,1999-10-08,2.180,2.857,6.320,48.830,1.240,0.940,OSU,
TD023,2,"LIDET_SMR",4,5,"DRGL",L,5301,1,2002-02-14,2.470,2.908,,,,,OSU,
TD023,2,"LIDET_SMR",1,5,"DRGL",L,5304,1,2002-02-14,2.360,3.044,,,,,OSU,
TD023,2,"LIDET_SMR",2,5,"DRGL",L,5303,1,2002-02-14,2.520,3.175,,,,,OSU,
TD023,2,"LIDET_SMR",4,5,"DRGL",L,5301,2,1999-10-08,2.430,3.223,5.470,52.270,1.070,1.070,OSU,
TD023,2,"LIDET_SMR",1,5,"DRGL",L,5304,2,2002-02-14,2.520,3.439,,,,,OSU,
TD023,2,"LIDET_SMR",1,5,"DRGL",L,5304,3,1999-10-08,2.210,3.511,10.060,59.460,1.100,0.490,OSU,
TD023,2,"LIDET_SMR",2,5,"DRGL",L,5303,2,1999-10-08,2.340,3.590,9.250,59.020,1.280,1.140,OSU,
TD023,2,"LIDET_SMR",2,6,"DRGL",L,5299,1,2002-02-14,2.200,3.550,,,,,OSU,
TD023,2,"LIDET_SMR",1,6,"DRGL",L,5300,1,2002-02-14,2.590,5.005,,,,,OSU,
TD023,2,"LIDET_SMR",4,7,"DRGL",L,5293,1,2002-02-14,2.520,3.463,,,,,OSU,
TD023,2,"LIDET_SMR",1,7,"DRGL",L,5296,1,2002-02-14,2.400,3.700,,,,,OSU,
TD023,2,"LIDET_SMR",2,9,"DRGL",L,5287,,2002-12-20,2.230,3.339,,,,,OSU,
TD023,2,"LIDET_SMR",4,9,"DRGL",L,5285,,2002-12-20,2.490,3.734,,,,,OSU,
TD023,2,"LIDET_SMR",P,9,"DRGL",L,15288,,2002-10-01,2.520,4.185,,,,,OSU,
TD023,2,"LIDET_SMR",4,10,"DRGL",L,5281,,2002-12-20,2.500,3.503,,,,,OSU,
TD023,2,"LIDET_SMR",3,10,"DRGL",L,5282,,2002-12-20,2.310,3.533,,,,,OSU,
TD023,2,"LIDET_SMR",P,10,"DRGL",L,15284,,2002-10-01,2.450,4.010,,,,,OSU,
TD023,2,"LIDET_SMR",2,10,"DRGL",L,5283,,2002-12-20,1.880,4.394,,,,,OSU,
TD023,2,"LIDET_SMR",1,10,"DRGL",L,5284,,2002-12-20,1.720,5.196,,,,,OSU,
TD023,2,"LIDET_SMR",3,1,"DRGL",R,47657,2,1999-10-08,1.120,1.211,6.090,52.900,0.580,0.520,OSU,
TD023,2,"LIDET_SMR",2,1,"DRGL",R,47658,2,1999-10-08,1.110,1.220,6.790,53.710,0.390,0.560,OSU,
TD023,2,"LIDET_SMR",3,1,"DRGL",R,47657,1,2002-02-14,1.110,1.283,,,,,OSU,
TD023,2,"LIDET_SMR",2,1,"DRGL",R,47658,1,2002-02-14,1.140,1.328,,,,,OSU,
TD023,2,"LIDET_SMR",4,1,"DRGL",R,47656,2,1999-10-08,1.220,1.347,6.970,51.800,0.070,0.440,OSU,
TD023,2,"LIDET_SMR",P,1,"DRGL",R,57659,1,2002-02-14,1.270,1.458,,,,,OSU,
TD023,2,"LIDET_SMR",1,1,"DRGL",R,47659,2,1999-10-08,1.300,1.473,8.230,45.300,0.080,0.430,OSU,
TD023,2,"LIDET_SMR",4,1,"DRGL",R,47656,1,2002-02-14,1.240,1.519,,,,,OSU,
TD023,2,"LIDET_SMR",P,1,"DRGL",R,57659,2,1999-10-08,1.400,1.550,7.110,54.630,0.830,0.530,OSU,
TD023,2,"LIDET_SMR",1,1,"DRGL",R,47659,1,2002-02-14,1.400,1.861,,,,,OSU,
TD023,2,"LIDET_SMR",2,2,"DRGL",R,47654,2,1999-10-08,0.850,1.002,7.130,49.710,1.510,1.080,OSU,
TD023,2,"LIDET_SMR",2,2,"DRGL",R,47654,1,2002-02-14,1.050,1.250,,,,,OSU,
TD023,2,"LIDET_SMR",3,2,"DRGL",R,47653,2,1999-10-08,1.210,1.389,8.070,46.230,0.730,0.490,OSU,
TD023,2,"LIDET_SMR",1,2,"DRGL",R,47655,2,1999-10-08,1.100,1.450,9.980,47.230,0.770,0.720,OSU,
TD023,2,"LIDET_SMR",P,2,"DRGL",R,57655,1,2002-02-14,1.250,1.516,,,,,OSU,
TD023,2,"LIDET_SMR",4,2,"DRGL",R,47652,2,1999-10-08,1.330,1.549,8.090,44.860,1.200,0.770,OSU,
TD023,2,"LIDET_SMR",P,2,"DRGL",R,57655,2,1999-10-08,1.260,1.551,7.720,51.690,0.990,0.850,OSU,
TD023,2,"LIDET_SMR",4,2,"DRGL",R,47652,1,2002-02-14,1.300,1.583,,,,,OSU,
TD023,2,"LIDET_SMR",3,2,"DRGL",R,47653,1,2002-02-14,1.330,1.639,,,,,OSU,
TD023,2,"LIDET_SMR",1,2,"DRGL",R,47655,1,2002-02-14,1.460,2.422,,,,,OSU,
TD023,2,"LIDET_SMR",P,3,"DRGL",R,57651,1,2002-02-14,1.460,1.689,,,,,OSU,
TD023,2,"LIDET_SMR",P,3,"DRGL",R,57651,2,1999-10-08,1.500,1.824,7.080,45.620,0.620,0.330,OSU,
TD023,2,"LIDET_SMR",4,4,"DRGL",R,47644,1,1999-10-08,1.060,1.243,7.770,42.330,1.000,0.680,OSU,
TD023,2,"LIDET_SMR",1,4,"DRGL",R,47647,1,1999-10-08,1.290,1.771,8.180,43.570,1.000,0.810,OSU,
TD023,2,"LIDET_SMR",2,4,"DRGL",R,47646,1,1999-10-08,1.510,1.836,7.790,44.070,0.840,0.640,OSU,
TD023,2,"LIDET_SMR",P,4,"DRGL",R,57647,1,2002-02-14,1.550,1.931,,,,,OSU,
TD023,2,"LIDET_SMR",P,4,"DRGL",R,57647,2,1999-10-08,1.550,1.965,7.680,44.890,0.730,0.660,OSU,
TD023,2,"LIDET_SMR",3,4,"DRGL",R,47645,1,1999-10-08,1.410,2.031,8.450,40.910,1.080,0.800,OSU,
TD023,2,"LIDET_SMR",1,5,"DRGL",R,47643,2,1999-10-08,1.010,1.343,11.590,35.860,1.130,0.740,OSU,
TD023,2,"LIDET_SMR",3,5,"DRGL",R,47641,2,1999-10-08,1.200,1.568,8.340,34.770,1.080,1.050,OSU,
TD023,2,"LIDET_SMR",3,5,"DRGL",R,47641,1,2002-02-14,1.310,1.735,,,,,OSU,
TD023,2,"LIDET_SMR",P,5,"DRGL",R,57643,1,2002-02-14,1.320,1.760,,,,,OSU,
TD023,2,"LIDET_SMR",1,5,"DRGL",R,47643,2,1999-10-08,1.010,1.931,11.590,35.860,1.130,0.740,OSU,
TD023,2,"LIDET_SMR",4,5,"DRGL",R,47640,2,1999-10-08,1.420,1.958,9.640,40.810,0.360,0.710,OSU,
TD023,2,"LIDET_SMR",4,5,"DRGL",R,47640,1,2002-02-14,1.510,2.040,,,,,OSU,
TD023,2,"LIDET_SMR",1,5,"DRGL",R,47643,1,2002-02-14,1.390,2.213,,,,,OSU,
TD023,2,"LIDET_SMR",1,6,"DRGL",R,47639,1,2002-02-14,1.410,1.800,,,,,OSU,
TD023,2,"LIDET_SMR",2,6,"DRGL",R,47638,1,2002-02-14,1.510,1.818,,,,,OSU,
TD023,2,"LIDET_SMR",4,6,"DRGL",R,47636,1,2002-02-14,1.770,2.309,,,,,OSU,
TD023,2,"LIDET_SMR",4,7,"DRGL",R,47632,1,2002-02-14,1.540,1.813,,,,,OSU,
TD023,2,"LIDET_SMR",3,7,"DRGL",R,47633,1,2002-02-14,1.480,1.816,,,,,OSU,
TD023,2,"LIDET_SMR",1,7,"DRGL",R,47635,1,2002-02-14,1.550,1.868,,,,,OSU,
TD023,2,"LIDET_SMR",2,7,"DRGL",R,47634,1,2002-02-14,1.680,2.127,,,,,OSU,
TD023,2,"LIDET_SMR",3,9,"DRGL",R,47625,,2002-12-20,1.210,1.432,,,,,OSU,
TD023,2,"LIDET_SMR",2,9,"DRGL",R,47626,,2002-12-20,1.360,2.561,,,,,OSU,
TD023,2,"LIDET_SMR",4,10,"DRGL",R,47620,,2002-12-20,1.550,1.745,,,,,OSU,
TD023,2,"LIDET_SMR",2,10,"DRGL",R,47622,,2002-12-20,1.740,1.991,,,,,OSU,
TD023,2,"LIDET_SMR",1,10,"DRGL",R,47623,,2002-12-20,1.770,2.018,,,,,OSU,
TD023,2,"LIDET_SMR",3,10,"DRGL",R,47621,,2002-12-20,1.740,2.135,,,,,OSU,
TD023,2,"LIDET_SMR",3,10,"FAGR",L,167,,2002-12-20,1.440,2.632,,,,,OSU,
TD023,2,"LIDET_SMR",1,10,"FAGR",L,169,,2002-12-20,1.470,2.657,,,,,OSU,
TD023,2,"LIDET_SMR",2,10,"FAGR",L,168,,2002-12-20,1.500,2.937,,,,,OSU,
TD023,2,"LIDET_SMR",4,10,"FAGR",L,166,,2002-12-20,1.780,3.413,,,,,OSU,
TD023,2,"LIDET_SMR",P,10,"FAGR",L,10169,,2002-10-01,1.980,5.001,,,,,OSU,
TD023,2,"LIDET_SMR",P,1,"GOBA",A,70428,1,1999-10-08,0.130,0.131,1.110,64.980,0.150,0.640,OSU,
TD023,2,"LIDET_SMR",P,1,"GOBA",A,70428,,2002-10-01,0.170,0.172,,,,,OSU,
TD023,2,"LIDET_SMR",P,2,"GOBA",A,70432,1,1999-10-08,0.130,0.132,1.580,53.860,0.230,1.090,OSU,
TD023,2,"LIDET_SMR",P,2,"GOBA",A,70432,,2002-10-01,0.220,0.224,,,,,OSU,
TD023,2,"LIDET_SMR",P,3,"GOBA",A,70436,1,1999-10-08,0.140,0.143,0.630,65.850,0.430,1.170,OSU,
TD023,2,"LIDET_SMR",P,4,"GOBA",A,70440,1,1999-10-08,0.100,0.101,1.280,68.330,0.610,1.090,OSU,
TD023,2,"LIDET_SMR",P,5,"GOBA",A,70444,1,1999-10-08,0.180,0.184,0.960,68.100,0.470,1.300,OSU,
TD023,2,"LIDET_SMR",P,6,"GOBA",A,60448,,2002-10-01,0.110,0.113,,,,,OSU,
TD023,2,"LIDET_SMR",P,7,"GOBA",A,60452,,2002-10-01,0.100,0.103,,,,,OSU,
TD023,2,"LIDET_SMR",P,10,"GOBA",A,70464,,2002-10-01,0.210,0.214,,,,,OSU,
TD023,2,"LIDET_SMR",P,15,"GOBA",A,90549,1,1999-10-08,0.100,0.102,0.840,64.470,0.030,0.820,OSU,
TD023,2,"LIDET_SMR",P,16,"GOBA",A,80550,,2002-10-01,0.040,0.041,,,,,OSU,
TD023,2,"LIDET_SMR",P,17,"GOBA",A,80551,,2002-10-01,0.050,0.052,,,,,OSU,
TD023,2,"LIDET_SMR",P,19,"GOBA",A,90553,,2002-10-01,0.220,0.227,,,,,OSU,
TD023,2,"LIDET_SMR",P,20,"GOBA",A,90554,,2002-10-01,0.180,0.200,,,,,OSU,
TD023,2,"LIDET_SMR",P,1,"GOBA",B,70428,1,1999-10-08,0.180,0.182,1.340,72.960,0.100,0.530,OSU,
TD023,2,"LIDET_SMR",P,1,"GOBA",B,70428,,2002-10-01,0.230,0.234,,,,,OSU,
TD023,2,"LIDET_SMR",P,2,"GOBA",B,70432,1,1999-10-08,0.170,0.174,0.660,61.500,0.220,1.030,OSU,
TD023,2,"LIDET_SMR",P,2,"GOBA",B,70432,,2002-10-01,0.270,0.278,,,,,OSU,
TD023,2,"LIDET_SMR",P,3,"GOBA",B,70436,1,1999-10-08,0.360,0.377,0.640,67.690,0.500,0.840,OSU,
TD023,2,"LIDET_SMR",P,3,"GOBA",B,70436,,2002-10-01,0.460,0.484,,,,,OSU,
TD023,2,"LIDET_SMR",P,4,"GOBA",B,70440,1,1999-10-08,0.230,0.236,0.520,64.490,0.600,0.960,OSU,
TD023,2,"LIDET_SMR",P,4,"GOBA",B,70440,,2002-10-01,0.330,0.339,,,,,OSU,
TD023,2,"LIDET_SMR",P,6,"GOBA",B,60448,,2002-10-01,0.220,0.227,,,,,OSU,
TD023,2,"LIDET_SMR",P,7,"GOBA",B,60452,,2002-10-01,0.120,0.133,,,,,OSU,
TD023,2,"LIDET_SMR",P,9,"GOBA",B,70460,,2002-10-01,0.440,0.489,,,,,OSU,
TD023,2,"LIDET_SMR",P,15,"GOBA",B,90549,1,1999-10-08,0.130,0.133,0.220,68.920,0.190,0.540,OSU,
TD023,2,"LIDET_SMR",P,15,"GOBA",B,80549,,2002-10-01,0.220,0.224,,,,,OSU,
TD023,2,"LIDET_SMR",P,16,"GOBA",B,80550,,2002-10-01,0.030,0.031,,,,,OSU,
TD023,2,"LIDET_SMR",P,17,"GOBA",B,80551,,2002-10-01,0.060,0.062,,,,,OSU,
TD023,2,"LIDET_SMR",P,19,"GOBA",B,90553,,2002-10-01,0.300,0.309,,,,,OSU,
TD023,2,"LIDET_SMR",P,20,"GOBA",B,90554,,2002-10-01,0.450,0.500,,,,,OSU,
TD023,2,"LIDET_SMR",2,5,"KOMY",L,539,1,2002-02-14,1.750,2.284,,,,,OSU,
TD023,2,"LIDET_SMR",1,5,"KOMY",L,540,1,2002-02-14,1.740,2.302,,,,,OSU,
TD023,2,"LIDET_SMR",4,5,"KOMY",L,537,1,2002-02-14,1.920,2.370,,,,,OSU,
TD023,2,"LIDET_SMR",2,5,"KOMY",L,539,2,1999-10-08,1.450,2.523,8.320,67.480,1.520,0.020,OSU,
TD023,2,"LIDET_SMR",1,5,"KOMY",L,540,3,1999-10-08,1.570,2.763,7.790,57.410,1.580,0.190,OSU,
TD023,2,"LIDET_SMR",4,5,"KOMY",L,537,2,1999-10-08,1.950,2.887,5.680,50.350,1.740,0.610,OSU,
TD023,2,"LIDET_SMR",1,5,"KOMY",L,540,2,2002-02-14,1.830,2.984,,,,,OSU,
TD023,2,"LIDET_SMR",2,1,"PIEL",R,48006,1,2002-02-14,0.770,0.868,,,,,OSU,
TD023,2,"LIDET_SMR",1,1,"PIEL",R,48007,2,1999-10-08,0.820,0.871,3.870,33.010,0.360,0.410,OSU,
TD023,2,"LIDET_SMR",1,1,"PIEL",R,48007,1,2002-02-14,0.790,0.877,,,,,OSU,
TD023,2,"LIDET_SMR",2,1,"PIEL",R,48006,2,1999-10-08,0.840,0.892,3.810,42.420,0.470,0.470,OSU,
TD023,2,"LIDET_SMR",P,1,"PIEL",R,58007,1,2002-02-14,0.840,0.929,,,,,OSU,
TD023,2,"LIDET_SMR",4,1,"PIEL",R,48004,1,2002-02-14,0.820,0.932,,,,,OSU,
TD023,2,"LIDET_SMR",4,1,"PIEL",R,48004,2,1999-10-08,0.890,0.954,3.800,35.530,0.460,0.470,OSU,
TD023,2,"LIDET_SMR",3,1,"PIEL",R,48005,1,2002-02-14,0.850,0.957,,,,,OSU,
TD023,2,"LIDET_SMR",3,1,"PIEL",R,48005,2,1999-10-08,0.900,0.968,3.010,33.040,0.370,0.360,OSU,
TD023,2,"LIDET_SMR",P,1,"PIEL",R,58007,2,1999-10-08,0.930,1.010,3.080,33.050,0.960,0.540,OSU,
TD023,2,"LIDET_SMR",3,2,"PIEL",R,48001,1,2002-02-14,0.770,0.860,,,,,OSU,
TD023,2,"LIDET_SMR",P,2,"PIEL",R,58003,1,2002-02-14,0.800,0.887,,,,,OSU,
TD023,2,"LIDET_SMR",2,2,"PIEL",R,48002,1,2002-02-14,0.810,0.927,,,,,OSU,
TD023,2,"LIDET_SMR",3,2,"PIEL",R,48001,2,1999-10-08,0.880,0.940,4.650,35.740,0.620,0.630,OSU,
TD023,2,"LIDET_SMR",4,2,"PIEL",R,48000,2,1999-10-08,0.850,0.941,4.550,34.520,0.740,0.760,OSU,
TD023,2,"LIDET_SMR",1,2,"PIEL",R,48003,2,1999-10-08,0.840,0.945,4.080,31.660,0.820,0.660,OSU,
TD023,2,"LIDET_SMR",4,2,"PIEL",R,48000,1,2002-02-14,0.820,0.957,,,,,OSU,
TD023,2,"LIDET_SMR",1,2,"PIEL",R,48003,1,2002-02-14,0.870,1.024,,,,,OSU,
TD023,2,"LIDET_SMR",P,2,"PIEL",R,58003,2,1999-10-08,0.910,1.038,2.940,39.140,1.020,0.770,OSU,
TD023,2,"LIDET_SMR",2,2,"PIEL",R,48002,2,1999-10-08,0.980,1.055,3.780,37.510,0.900,0.570,OSU,
TD023,2,"LIDET_SMR",P,3,"PIEL",R,57999,2,1999-10-08,0.850,0.987,2.930,37.480,0.950,0.560,OSU,
TD023,2,"LIDET_SMR",P,3,"PIEL",R,57999,1,2002-02-14,0.890,1.004,,,,,OSU,
TD023,2,"LIDET_SMR",4,4,"PIEL",R,47992,1,1999-10-08,0.750,0.844,5.200,33.410,0.780,0.760,OSU,
TD023,2,"LIDET_SMR",P,4,"PIEL",R,57995,1,2002-02-14,0.800,0.900,,,,,OSU,
TD023,2,"LIDET_SMR",3,4,"PIEL",R,47993,1,1999-10-08,0.820,0.912,3.880,32.550,0.880,0.800,OSU,
TD023,2,"LIDET_SMR",1,4,"PIEL",R,47995,1,1999-10-08,0.780,0.924,4.500,39.970,0.690,0.830,OSU,
TD023,2,"LIDET_SMR",P,4,"PIEL",R,57995,2,1999-10-08,0.830,1.000,4.040,38.940,0.880,0.800,OSU,
TD023,2,"LIDET_SMR",4,5,"PIEL",R,47988,1,2002-02-14,0.850,0.969,,,,,OSU,
TD023,2,"LIDET_SMR",3,5,"PIEL",R,47989,1,2002-02-14,0.890,1.012,,,,,OSU,
TD023,2,"LIDET_SMR",4,5,"PIEL",R,47988,2,1999-10-08,0.840,1.066,5.360,32.900,0.510,0.770,OSU,
TD023,2,"LIDET_SMR",2,5,"PIEL",R,47990,1,2002-02-14,0.970,1.080,,,,,OSU,
TD023,2,"LIDET_SMR",1,5,"PIEL",R,47991,2,1999-10-08,0.960,1.145,4.090,37.720,1.000,0.850,OSU,
TD023,2,"LIDET_SMR",2,5,"PIEL",R,47990,2,1999-10-08,0.950,1.175,5.120,33.380,0.530,0.430,OSU,
TD023,2,"LIDET_SMR",P,5,"PIEL",R,57991,1,2002-02-14,1.030,1.212,,,,,OSU,
TD023,2,"LIDET_SMR",1,5,"PIEL",R,47991,1,2002-02-14,0.950,1.212,,,,,OSU,
TD023,2,"LIDET_SMR",3,5,"PIEL",R,47989,2,1999-10-08,0.960,1.212,4.450,27.260,0.400,0.520,OSU,
TD023,2,"LIDET_SMR",1,5,"PIEL",R,47991,2,1999-10-08,0.960,1.317,4.090,37.720,1.000,0.850,OSU,
TD023,2,"LIDET_SMR",2,6,"PIEL",R,47986,1,2002-02-14,1.030,1.204,,,,,OSU,
TD023,2,"LIDET_SMR",4,6,"PIEL",R,47984,1,2002-02-14,0.930,1.208,,,,,OSU,
TD023,2,"LIDET_SMR",1,6,"PIEL",R,47987,1,2002-02-14,0.950,1.369,,,,,OSU,
TD023,2,"LIDET_SMR",1,7,"PIEL",R,47983,1,2002-02-14,0.890,1.025,,,,,OSU,
TD023,2,"LIDET_SMR",3,9,"PIEL",R,48368,,2002-12-20,0.870,0.989,,,,,OSU,
TD023,2,"LIDET_SMR",2,9,"PIEL",R,48369,,2002-12-20,0.920,1.099,,,,,OSU,
TD023,2,"LIDET_SMR",1,10,"PIEL",R,48366,,2002-12-20,0.880,0.972,,,,,OSU,
TD023,2,"LIDET_SMR",4,10,"PIEL",R,48363,,2002-12-20,0.940,1.159,,,,,OSU,
TD023,2,"LIDET_SMR",3,10,"PIEL",R,48364,,2002-12-20,1.050,1.231,,,,,OSU,
TD023,2,"LIDET_SMR",2,1,"PIRE",L,1879,1,2002-02-14,0.460,0.473,,,,,OSU,
TD023,2,"LIDET_SMR",3,1,"PIRE",L,1878,1,2002-02-14,0.520,0.542,,,,,OSU,
TD023,2,"LIDET_SMR",1,1,"PIRE",L,1880,1,2002-02-14,0.560,0.578,,,,,OSU,
TD023,2,"LIDET_SMR",4,1,"PIRE",L,1877,1,2002-02-14,0.560,0.579,,,,,OSU,
TD023,2,"LIDET_SMR",P,1,"PIRE",L,11880,1,2002-02-14,0.590,0.610,,,,,OSU,
TD023,2,"LIDET_SMR",2,1,"PIRE",L,1879,2,1999-10-08,0.600,0.627,13.580,43.710,2.120,1.800,OSU,
TD023,2,"LIDET_SMR",P,1,"PIRE",L,11880,2,1999-10-08,0.610,0.627,13.900,44.550,2.140,1.930,OSU,
TD023,2,"LIDET_SMR",3,1,"PIRE",L,1878,2,1999-10-08,0.590,0.628,13.500,43.720,1.780,1.910,OSU,
TD023,2,"LIDET_SMR",1,1,"PIRE",L,1880,2,1999-10-08,0.650,0.689,15.020,44.320,2.820,2.500,OSU,
TD023,2,"LIDET_SMR",4,1,"PIRE",L,1877,2,1999-10-08,0.700,0.728,14.810,45.650,1.840,2.480,OSU,
TD023,2,"LIDET_SMR",P,2,"PIRE",L,11876,1,2002-02-14,0.690,0.761,,,,,OSU,
TD023,2,"LIDET_SMR",1,2,"PIRE",L,1876,2,1999-10-08,0.640,0.802,13.330,46.300,0.890,1.130,OSU,
TD023,2,"LIDET_SMR",4,2,"PIRE",L,1873,2,1999-10-08,0.740,0.808,12.010,41.440,1.180,1.220,OSU,
TD023,2,"LIDET_SMR",1,2,"PIRE",L,1876,1,2002-02-14,0.720,0.824,,,,,OSU,
TD023,2,"LIDET_SMR",2,2,"PIRE",L,1875,2,1999-10-08,0.700,0.828,13.270,45.650,1.100,1.430,OSU,
TD023,2,"LIDET_SMR",4,2,"PIRE",L,1873,1,2002-02-14,0.780,0.828,,,,,OSU,
TD023,2,"LIDET_SMR",P,2,"PIRE",L,11876,2,1999-10-08,0.700,0.829,11.980,43.750,1.200,1.170,OSU,
TD023,2,"LIDET_SMR",2,2,"PIRE",L,1875,1,2002-02-14,0.840,0.924,,,,,OSU,
TD023,2,"LIDET_SMR",3,2,"PIRE",L,1874,1,2002-02-14,0.910,0.994,,,,,OSU,
TD023,2,"LIDET_SMR",3,2,"PIRE",L,1874,2,1999-10-08,0.910,1.063,11.940,43.050,1.590,1.310,OSU,
TD023,2,"LIDET_SMR",P,3,"PIRE",L,11872,1,2002-02-14,0.740,0.817,,,,,OSU,
TD023,2,"LIDET_SMR",P,3,"PIRE",L,11872,2,1999-10-08,0.720,0.847,10.580,45.960,1.030,0.890,OSU,
TD023,2,"LIDET_SMR",2,4,"PIRE",L,1867,1,2002-02-14,0.590,0.904,,,,,OSU,
TD023,2,"LIDET_SMR",3,4,"PIRE",L,1866,1,2002-02-14,1.240,1.560,,,,,OSU,
TD023,2,"LIDET_SMR",P,4,"PIRE",L,11868,1,2002-02-14,1.110,1.578,,,,,OSU,
TD023,2,"LIDET_SMR",3,4,"PIRE",L,1866,2,1999-10-08,1.200,1.667,8.320,49.370,2.020,0.700,OSU,
TD023,2,"LIDET_SMR",4,4,"PIRE",L,1865,1,2002-02-14,1.190,1.913,,,,,OSU,
TD023,2,"LIDET_SMR",1,4,"PIRE",L,1868,1,2002-02-14,1.250,1.982,,,,,OSU,
TD023,2,"LIDET_SMR",4,4,"PIRE",L,1865,2,1999-10-08,0.960,2.115,13.170,65.470,1.280,0.540,OSU,
TD023,2,"LIDET_SMR",P,4,"PIRE",L,11868,2,1999-10-08,0.970,2.200,13.800,64.930,0.760,0.350,OSU,
TD023,2,"LIDET_SMR",1,4,"PIRE",L,1868,2,1999-10-08,1.030,2.275,13.460,64.740,1.110,0.340,OSU,
TD023,2,"LIDET_SMR",2,4,"PIRE",L,1867,2,1999-10-08,1.120,2.605,15.520,65.930,0.350,1.010,OSU,
TD023,2,"LIDET_SMR",2,5,"PIRE",L,1863,2,1999-10-08,0.700,0.824,10.610,45.650,0.960,0.950,OSU,
TD023,2,"LIDET_SMR",2,5,"PIRE",L,1863,1,2002-02-14,0.860,0.960,,,,,OSU,
TD023,2,"LIDET_SMR",1,5,"PIRE",L,1864,1,2002-02-14,0.870,1.035,,,,,OSU,
TD023,2,"LIDET_SMR",1,5,"PIRE",L,1864,3,1999-10-08,0.780,1.047,10.630,48.560,1.060,0.740,OSU,
TD023,2,"LIDET_SMR",3,5,"PIRE",L,1862,2,1999-10-08,0.900,1.151,7.610,46.980,1.570,0.740,OSU,
TD023,2,"LIDET_SMR",3,5,"PIRE",L,1862,1,2002-02-14,1.060,1.217,,,,,OSU,
TD023,2,"LIDET_SMR",1,5,"PIRE",L,1864,2,2002-02-14,1.020,1.285,,,,,OSU,
TD023,2,"LIDET_SMR",4,5,"PIRE",L,1861,1,2002-02-14,1.250,1.449,,,,,OSU,
TD023,2,"LIDET_SMR",4,5,"PIRE",L,1861,2,1999-10-08,1.140,1.484,7.740,46.190,1.690,0.770,OSU,
TD023,2,"LIDET_SMR",2,6,"PIRE",L,1859,1,2002-02-14,0.070,0.000,,,,,OSU,
TD023,2,"LIDET_SMR",1,6,"PIRE",L,1860,1,2002-02-14,1.160,1.487,,,,,OSU,
TD023,2,"LIDET_SMR",4,7,"PIRE",L,1853,1,2002-02-14,1.210,1.401,,,,,OSU,
