STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,NIR_NUM,MESH,FILL_DATE,IADW,IODW
TD023,1,"LIDET_LUQ",2,6,"THPL",L,819,1.0,1990-02-06,10.020,9.499
TD023,1,"LIDET_LUQ",2,6,"TRAE",L,2859,1.0,1990-02-22,9.994,9.524
TD023,1,"LIDET_LUQ",2,7,"ACSA",L,3890,1.0,1990-03-01,10.001,9.491
TD023,1,"LIDET_LUQ",2,7,"ANGE",L,363,1.0,1990-02-01,10.109,9.563
TD023,1,"LIDET_LUQ",2,7,"ANGE",R,46615,0.1,1990-06-04,5.006,4.781
TD023,1,"LIDET_LUQ",2,7,"DRGL",L,5015,1.0,1990-03-08,10.052,9.720
TD023,1,"LIDET_LUQ",2,7,"DRGL",R,47018,0.1,1990-04-10,7.033,6.773
TD023,1,"LIDET_LUQ",2,7,"GOBA",W,60253,,1990-07-10,45.905,42.370
TD023,1,"LIDET_LUQ",2,7,"PIEL",R,48520,0.1,1990-05-02,7.083,6.453
TD023,1,"LIDET_LUQ",2,7,"PIRE",L,2225,1.0,1990-02-15,10.071,9.789
TD023,1,"LIDET_LUQ",2,7,"QUPR",L,4775,1.0,1990-03-08,10.080,9.324
TD023,1,"LIDET_LUQ",2,7,"THPL",L,815,1.0,1990-02-06,10.112,9.586
TD023,1,"LIDET_LUQ",2,7,"TRAE",L,2855,1.0,1990-02-22,10.026,9.555
TD023,1,"LIDET_LUQ",2,8,"ACSA",L,3886,1.0,1990-03-01,10.053,9.540
TD023,1,"LIDET_LUQ",2,8,"ANGE",R,46611,0.1,1990-06-04,4.994,4.769
TD023,1,"LIDET_LUQ",2,8,"ANSC",L,595,1.0,1990-02-01,9.945,9.497
TD023,1,"LIDET_LUQ",2,8,"DRGL",L,5011,1.0,1990-03-08,9.994,9.664
TD023,1,"LIDET_LUQ",2,8,"DRGL",R,47014,0.1,1990-04-10,7.001,6.742
TD023,1,"LIDET_LUQ",2,8,"GOBA",W,60257,,1990-07-10,52.430,48.393
TD023,1,"LIDET_LUQ",2,8,"PIEL",R,48516,0.1,1990-05-02,7.053,6.425
TD023,1,"LIDET_LUQ",2,8,"PIRE",L,2221,1.0,1990-02-15,9.993,9.713
TD023,1,"LIDET_LUQ",2,8,"QUPR",L,4171,1.0,1990-03-05,9.953,9.336
TD023,1,"LIDET_LUQ",2,8,"THPL",L,811,1.0,1990-02-06,9.977,9.458
TD023,1,"LIDET_LUQ",2,8,"TRAE",L,2851,1.0,1990-02-22,9.975,9.506
TD023,1,"LIDET_LUQ",2,9,"ACSA",L,3882,1.0,1990-03-01,10.012,9.501
TD023,1,"LIDET_LUQ",2,9,"AMBR",L,327,1.0,1990-02-01,9.993,9.473
TD023,1,"LIDET_LUQ",2,9,"ANGE",R,46607,0.1,1990-06-04,5.015,4.789
TD023,1,"LIDET_LUQ",2,9,"DRGL",L,5007,1.0,1990-03-08,10.066,9.734
TD023,1,"LIDET_LUQ",2,9,"DRGL",R,47010,0.1,1990-04-10,7.025,6.765
TD023,1,"LIDET_LUQ",2,9,"GOBA",W,60261,,1990-07-10,40.042,36.959
TD023,1,"LIDET_LUQ",2,9,"PIEL",R,48512,0.1,1990-05-02,7.031,6.405
TD023,1,"LIDET_LUQ",2,9,"PIRE",L,2217,1.0,1990-02-15,9.993,9.713
TD023,1,"LIDET_LUQ",2,9,"QUPR",L,4167,1.0,1990-03-05,10.063,9.439
TD023,1,"LIDET_LUQ",2,9,"THPL",L,807,1.0,1990-02-06,10.081,9.557
TD023,1,"LIDET_LUQ",2,9,"TRAE",L,2847,1.0,1990-02-22,10.115,9.640
TD023,1,"LIDET_LUQ",2,10,"ACSA",L,3878,1.0,1990-03-01,10.095,9.580
TD023,1,"LIDET_LUQ",2,10,"ANGE",R,46603,0.1,1990-06-04,4.998,4.773
TD023,1,"LIDET_LUQ",2,10,"ANSC",L,571,1.0,1990-02-01,9.987,9.538
TD023,1,"LIDET_LUQ",2,10,"DRGL",L,5003,1.0,1990-03-08,10.083,9.750
TD023,1,"LIDET_LUQ",2,10,"DRGL",R,47006,0.1,1990-04-10,7.042,6.781
TD023,1,"LIDET_LUQ",2,10,"GOBA",W,60265,,1990-07-10,47.975,44.281
TD023,1,"LIDET_LUQ",2,10,"PIEL",R,48508,0.1,1990-05-02,7.042,6.415
TD023,1,"LIDET_LUQ",2,10,"PIRE",L,2213,1.0,1990-02-15,10.012,9.732
TD023,1,"LIDET_LUQ",2,10,"QUPR",L,4163,1.0,1990-03-05,10.028,9.406
TD023,1,"LIDET_LUQ",2,10,"THPL",L,803,1.0,1990-02-06,10.168,9.639
TD023,1,"LIDET_LUQ",2,10,"TRAE",L,2843,1.0,1990-02-22,10.067,9.594
TD023,1,"LIDET_LUQ",3,1,"ACSA",L,3913,1.0,1990-03-01,10.005,9.495
TD023,1,"LIDET_LUQ",3,1,"ACSA",L,6719,7.0,1990-03-21,10.073,9.227
TD023,1,"LIDET_LUQ",3,1,"ANGE",R,46638,0.1,1990-06-04,4.011,3.831
TD023,1,"LIDET_LUQ",3,1,"BELU",L,110,1.0,1990-02-01,10.037,9.585
TD023,1,"LIDET_LUQ",3,1,"DRGL",L,5038,1.0,1990-03-08,10.073,9.741
TD023,1,"LIDET_LUQ",3,1,"DRGL",R,47041,0.1,1990-04-10,6.999,6.740
TD023,1,"LIDET_LUQ",3,1,"GOBA",W,60230,,1990-07-10,55.685,51.397
TD023,1,"LIDET_LUQ",3,1,"PIEL",R,48543,0.1,1990-05-02,7.011,6.387
TD023,1,"LIDET_LUQ",3,1,"PIRE",L,2248,1.0,1990-02-15,10.011,9.731
TD023,1,"LIDET_LUQ",3,1,"QUPR",L,4798,1.0,1990-03-08,10.051,9.297
TD023,1,"LIDET_LUQ",3,1,"RHMA",L,6670,7.0,1990-03-21,10.055,9.311
TD023,1,"LIDET_LUQ",3,1,"RHMA",L,6830,1.0,1990-03-21,8.007,7.430
TD023,1,"LIDET_LUQ",3,1,"THPL",L,838,1.0,1990-02-06,10.028,9.507
TD023,1,"LIDET_LUQ",3,1,"TRAE",L,2878,1.0,1990-02-22,10.057,9.584
TD023,1,"LIDET_LUQ",3,1,"TRAE",L,6806,7.0,1990-04-03,10.035,9.583
TD023,1,"LIDET_LUQ",3,2,"ACSA",L,3909,1.0,1990-03-01,10.023,9.512
TD023,1,"LIDET_LUQ",3,2,"ACSA",L,6715,7.0,1990-03-21,9.997,9.157
TD023,1,"LIDET_LUQ",3,2,"ANGE",R,46634,0.1,1990-06-04,4.000,3.820
TD023,1,"LIDET_LUQ",3,2,"DRGL",L,5034,1.0,1990-03-08,10.030,9.699
TD023,1,"LIDET_LUQ",3,2,"DRGL",R,47037,0.1,1990-04-10,7.039,6.779
TD023,1,"LIDET_LUQ",3,2,"GOBA",W,60234,,1990-07-10,56.808,52.434
TD023,1,"LIDET_LUQ",3,2,"LATR",L,500,1.0,1990-02-01,10.031,9.509
TD023,1,"LIDET_LUQ",3,2,"PIEL",R,48539,0.1,1990-05-02,6.968,6.348
TD023,1,"LIDET_LUQ",3,2,"PIRE",L,2244,1.0,1990-02-15,10.185,9.900
TD023,1,"LIDET_LUQ",3,2,"QUPR",L,4794,1.0,1990-03-08,10.011,9.260
TD023,1,"LIDET_LUQ",3,2,"RHMA",L,6666,7.0,1990-03-21,10.019,9.278
TD023,1,"LIDET_LUQ",3,2,"RHMA",L,6826,1.0,1990-03-21,8.016,7.439
TD023,1,"LIDET_LUQ",3,2,"THPL",L,834,1.0,1990-02-06,9.966,9.448
TD023,1,"LIDET_LUQ",3,2,"TRAE",L,2874,1.0,1990-02-22,10.017,9.546
TD023,1,"LIDET_LUQ",3,2,"TRAE",L,6802,7.0,1990-04-03,10.057,9.604
TD023,1,"LIDET_LUQ",3,3,"ACSA",L,3905,1.0,1990-03-01,10.031,9.519
TD023,1,"LIDET_LUQ",3,3,"AMBR",L,330,1.0,1990-02-01,10.004,9.484
TD023,1,"LIDET_LUQ",3,3,"ANGE",R,46630,0.1,1990-06-04,4.019,3.838
TD023,1,"LIDET_LUQ",3,3,"DRGL",L,5030,1.0,1990-03-08,10.037,9.706
TD023,1,"LIDET_LUQ",3,3,"DRGL",R,47033,0.1,1990-04-10,7.019,6.759
TD023,1,"LIDET_LUQ",3,3,"GOBA",W,60238,,1990-07-10,49.347,45.547
TD023,1,"LIDET_LUQ",3,3,"PIEL",R,48535,0.1,1990-05-02,6.998,6.375
TD023,1,"LIDET_LUQ",3,3,"PIRE",L,2240,1.0,1990-02-15,9.958,9.679
TD023,1,"LIDET_LUQ",3,3,"QUPR",L,4790,1.0,1990-03-08,10.054,9.300
TD023,1,"LIDET_LUQ",3,3,"THPL",L,830,1.0,1990-02-06,10.072,9.548
TD023,1,"LIDET_LUQ",3,3,"TRAE",L,2870,1.0,1990-02-22,10.007,9.537
TD023,1,"LIDET_LUQ",3,4,"ACSA",L,3901,1.0,1990-03-01,10.015,9.504
TD023,1,"LIDET_LUQ",3,4,"ANGE",R,46626,0.1,1990-06-04,4.010,3.830
TD023,1,"LIDET_LUQ",3,4,"DRGL",L,5026,1.0,1990-03-08,9.988,9.658
TD023,1,"LIDET_LUQ",3,4,"DRGL",R,47029,0.1,1990-04-10,7.022,6.762
TD023,1,"LIDET_LUQ",3,4,"GOBA",W,60242,,1990-07-10,59.003,54.460
TD023,1,"LIDET_LUQ",3,4,"PIEL",L,650,1.0,1990-05-18,10.038,9.506
TD023,1,"LIDET_LUQ",3,4,"PIEL",R,48531,0.1,1990-05-02,7.033,6.407
TD023,1,"LIDET_LUQ",3,4,"PIRE",L,2236,1.0,1990-02-15,10.032,9.751
TD023,1,"LIDET_LUQ",3,4,"QUPR",L,4786,1.0,1990-03-08,9.902,9.159
TD023,1,"LIDET_LUQ",3,4,"THPL",L,826,1.0,1990-02-06,10.052,9.529
TD023,1,"LIDET_LUQ",3,4,"TRAE",L,2866,1.0,1990-02-22,10.012,9.541
TD023,1,"LIDET_LUQ",3,5,"ACSA",L,3897,1.0,1990-03-01,10.066,9.553
TD023,1,"LIDET_LUQ",3,5,"ANGE",R,46622,0.1,1990-06-04,5.014,4.788
TD023,1,"LIDET_LUQ",3,5,"DRGL",L,5022,1.0,1990-03-08,10.080,9.747
TD023,1,"LIDET_LUQ",3,5,"DRGL",R,47025,0.1,1990-04-10,7.048,6.787
TD023,1,"LIDET_LUQ",3,5,"GOBA",W,60246,,1990-07-10,37.836,34.923
TD023,1,"LIDET_LUQ",3,5,"LITU",L,718,1.0,1990-01-31,10.005,9.695
TD023,1,"LIDET_LUQ",3,5,"PIEL",R,48527,0.1,1990-05-02,7.033,6.407
TD023,1,"LIDET_LUQ",3,5,"PIRE",L,2232,1.0,1990-02-15,9.928,9.650
TD023,1,"LIDET_LUQ",3,5,"QUPR",L,4782,1.0,1990-03-08,10.035,9.282
TD023,1,"LIDET_LUQ",3,5,"THPL",L,822,1.0,1990-02-06,10.038,9.516
TD023,1,"LIDET_LUQ",3,5,"TRAE",L,2862,1.0,1990-02-22,10.061,9.588
TD023,1,"LIDET_LUQ",3,6,"ACSA",L,3893,1.0,1990-03-01,10.034,9.522
TD023,1,"LIDET_LUQ",3,6,"ANGE",R,46618,0.1,1990-06-04,5.029,4.803
TD023,1,"LIDET_LUQ",3,6,"DRGL",L,5018,1.0,1990-03-08,10.036,9.705
TD023,1,"LIDET_LUQ",3,6,"DRGL",R,47021,0.1,1990-04-10,7.056,6.795
TD023,1,"LIDET_LUQ",3,6,"GOBA",W,60250,,1990-07-10,43.202,39.875
TD023,1,"LIDET_LUQ",3,6,"KOMY",L,526,1.0,1990-02-01,10.075,9.571
TD023,1,"LIDET_LUQ",3,6,"PIEL",R,48523,0.1,1990-05-02,6.995,6.372
TD023,1,"LIDET_LUQ",3,6,"PIRE",L,2228,1.0,1990-02-15,10.023,9.742
TD023,1,"LIDET_LUQ",3,6,"QUPR",L,4778,1.0,1990-03-08,10.041,9.288
TD023,1,"LIDET_LUQ",3,6,"THPL",L,818,1.0,1990-02-06,10.010,9.489
TD023,1,"LIDET_LUQ",3,6,"TRAE",L,2858,1.0,1990-02-22,9.997,9.527
TD023,1,"LIDET_LUQ",3,7,"ACSA",L,3889,1.0,1990-03-01,10.035,9.523
TD023,1,"LIDET_LUQ",3,7,"ANGE",L,362,1.0,1990-02-01,10.082,9.538
TD023,1,"LIDET_LUQ",3,7,"ANGE",R,46614,0.1,1990-06-04,4.983,4.759
TD023,1,"LIDET_LUQ",3,7,"DRGL",L,5014,1.0,1990-03-08,10.025,9.694
TD023,1,"LIDET_LUQ",3,7,"DRGL",R,47017,0.1,1990-04-10,7.049,6.788
TD023,1,"LIDET_LUQ",3,7,"GOBA",W,60254,,1990-07-10,59.388,54.815
TD023,1,"LIDET_LUQ",3,7,"PIEL",R,48519,0.1,1990-05-02,7.087,6.456
TD023,1,"LIDET_LUQ",3,7,"PIRE",L,2224,1.0,1990-02-15,10.031,9.750
TD023,1,"LIDET_LUQ",3,7,"QUPR",L,4774,1.0,1990-03-08,9.991,9.242
TD023,1,"LIDET_LUQ",3,7,"THPL",L,814,1.0,1990-02-06,9.997,9.477
TD023,1,"LIDET_LUQ",3,7,"TRAE",L,2854,1.0,1990-02-22,9.946,9.479
TD023,1,"LIDET_LUQ",3,8,"ACSA",L,3885,1.0,1990-03-01,9.957,9.449
TD023,1,"LIDET_LUQ",3,8,"ANGE",R,46610,0.1,1990-06-04,4.998,4.773
TD023,1,"LIDET_LUQ",3,8,"ANSC",L,594,1.0,1990-02-01,9.894,9.449
TD023,1,"LIDET_LUQ",3,8,"DRGL",L,5010,1.0,1990-03-08,10.039,9.708
TD023,1,"LIDET_LUQ",3,8,"DRGL",R,47013,0.1,1990-04-10,7.005,6.746
TD023,1,"LIDET_LUQ",3,8,"GOBA",W,60258,,1990-07-10,44.476,41.051
TD023,1,"LIDET_LUQ",3,8,"PIEL",R,48515,0.1,1990-05-02,7.075,6.445
TD023,1,"LIDET_LUQ",3,8,"PIRE",L,2220,1.0,1990-02-15,10.007,9.727
TD023,1,"LIDET_LUQ",3,8,"QUPR",L,4170,1.0,1990-03-05,10.047,9.424
TD023,1,"LIDET_LUQ",3,8,"THPL",L,810,1.0,1990-02-06,10.100,9.575
TD023,1,"LIDET_LUQ",3,8,"TRAE",L,2850,1.0,1990-02-22,9.998,9.528
TD023,1,"LIDET_LUQ",3,9,"ACSA",L,3881,1.0,1990-03-01,10.080,9.566
TD023,1,"LIDET_LUQ",3,9,"AMBR",L,326,1.0,1990-02-01,9.975,9.456
TD023,1,"LIDET_LUQ",3,9,"ANGE",R,46606,0.1,1990-06-04,5.015,4.789
TD023,1,"LIDET_LUQ",3,9,"DRGL",L,5006,1.0,1990-03-08,10.025,9.694
TD023,1,"LIDET_LUQ",3,9,"DRGL",R,47009,0.1,1990-04-10,6.981,6.723
TD023,1,"LIDET_LUQ",3,9,"GOBA",W,60262,,1990-07-10,49.924,46.080
TD023,1,"LIDET_LUQ",3,9,"PIEL",R,48511,0.1,1990-05-02,7.074,6.444
TD023,1,"LIDET_LUQ",3,9,"PIRE",L,2216,1.0,1990-02-15,10.010,9.730
TD023,1,"LIDET_LUQ",3,9,"QUPR",L,4166,1.0,1990-03-05,10.033,9.411
TD023,1,"LIDET_LUQ",3,9,"THPL",L,806,1.0,1990-02-06,10.071,9.547
TD023,1,"LIDET_LUQ",3,9,"TRAE",L,2846,1.0,1990-02-22,10.092,9.618
TD023,1,"LIDET_LUQ",3,10,"ACSA",L,3877,1.0,1990-03-01,10.001,9.491
TD023,1,"LIDET_LUQ",3,10,"ANGE",R,46602,0.1,1990-06-04,5.045,4.818
TD023,1,"LIDET_LUQ",3,10,"ANSC",L,570,1.0,1990-02-01,10.074,9.621
TD023,1,"LIDET_LUQ",3,10,"DRGL",L,5002,1.0,1990-03-08,10.059,9.727
TD023,1,"LIDET_LUQ",3,10,"DRGL",R,47005,0.1,1990-04-10,7.066,6.805
TD023,1,"LIDET_LUQ",3,10,"GOBA",W,60266,,1990-07-10,44.202,40.798
TD023,1,"LIDET_LUQ",3,10,"PIEL",R,48507,0.1,1990-05-02,7.038,6.412
TD023,1,"LIDET_LUQ",3,10,"PIRE",L,2212,1.0,1990-02-15,10.050,9.769
TD023,1,"LIDET_LUQ",3,10,"QUPR",L,4162,1.0,1990-03-05,10.066,9.442
TD023,1,"LIDET_LUQ",3,10,"THPL",L,802,1.0,1990-02-06,10.046,9.524
TD023,1,"LIDET_LUQ",3,10,"TRAE",L,2842,1.0,1990-02-22,10.086,9.612
TD023,1,"LIDET_LUQ",4,1,"ACSA",L,3912,1.0,1990-03-01,10.022,9.511
TD023,1,"LIDET_LUQ",4,1,"ACSA",L,6718,7.0,1990-03-21,9.995,9.155
TD023,1,"LIDET_LUQ",4,1,"ANGE",R,46637,0.1,1990-06-04,4.024,3.843
TD023,1,"LIDET_LUQ",4,1,"BELU",L,82,1.0,1990-02-01,10.018,9.567
TD023,1,"LIDET_LUQ",4,1,"DRGL",L,5037,1.0,1990-03-08,10.058,9.726
TD023,1,"LIDET_LUQ",4,1,"DRGL",R,47040,0.1,1990-04-10,7.005,6.746
TD023,1,"LIDET_LUQ",4,1,"GOBA",W,60231,,1990-07-10,46.812,43.207
TD023,1,"LIDET_LUQ",4,1,"PIEL",R,48542,0.1,1990-05-02,6.959,6.340
TD023,1,"LIDET_LUQ",4,1,"PIRE",L,2247,1.0,1990-02-15,10.126,9.842
TD023,1,"LIDET_LUQ",4,1,"QUPR",L,4797,1.0,1990-03-08,10.305,9.532
TD023,1,"LIDET_LUQ",4,1,"RHMA",L,6669,7.0,1990-03-21,10.008,9.267
TD023,1,"LIDET_LUQ",4,1,"RHMA",L,6829,1.0,1990-03-21,7.999,7.423
TD023,1,"LIDET_LUQ",4,1,"THPL",L,837,1.0,1990-02-06,10.004,9.484
TD023,1,"LIDET_LUQ",4,1,"TRAE",L,2877,1.0,1990-02-22,10.091,9.617
TD023,1,"LIDET_LUQ",4,1,"TRAE",L,6805,7.0,1990-04-03,10.084,9.630
TD023,1,"LIDET_LUQ",4,2,"ACSA",L,3908,1.0,1990-03-01,10.004,9.494
TD023,1,"LIDET_LUQ",4,2,"ACSA",L,6714,7.0,1990-03-21,9.959,9.122
TD023,1,"LIDET_LUQ",4,2,"ANGE",R,46633,0.1,1990-06-04,4.008,3.828
TD023,1,"LIDET_LUQ",4,2,"DRGL",L,5033,1.0,1990-03-08,10.014,9.684
TD023,1,"LIDET_LUQ",4,2,"DRGL",R,47036,0.1,1990-04-10,7.067,6.806
TD023,1,"LIDET_LUQ",4,2,"GOBA",W,60235,,1990-07-10,46.581,42.994
TD023,1,"LIDET_LUQ",4,2,"LATR",L,499,1.0,1990-02-01,10.024,9.503
TD023,1,"LIDET_LUQ",4,2,"PIEL",R,48538,0.1,1990-05-02,7.047,6.420
TD023,1,"LIDET_LUQ",4,2,"PIRE",L,2243,1.0,1990-02-15,10.050,9.769
TD023,1,"LIDET_LUQ",4,2,"QUPR",L,4793,1.0,1990-03-08,10.064,9.309
TD023,1,"LIDET_LUQ",4,2,"RHMA",L,6665,7.0,1990-03-21,10.072,9.327
TD023,1,"LIDET_LUQ",4,2,"RHMA",L,6825,1.0,1990-03-21,8.099,7.516
TD023,1,"LIDET_LUQ",4,2,"THPL",L,833,1.0,1990-02-06,10.097,9.572
TD023,1,"LIDET_LUQ",4,2,"TRAE",L,2873,1.0,1990-02-22,10.046,9.574
TD023,1,"LIDET_LUQ",4,2,"TRAE",L,6801,7.0,1990-04-03,10.036,9.584
TD023,1,"LIDET_LUQ",4,3,"ACSA",L,3904,1.0,1990-03-01,10.012,9.501
TD023,1,"LIDET_LUQ",4,3,"AMBR",L,329,1.0,1990-02-01,9.960,9.442
TD023,1,"LIDET_LUQ",4,3,"ANGE",R,46629,0.1,1990-06-04,3.991,3.811
TD023,1,"LIDET_LUQ",4,3,"DRGL",L,5029,1.0,1990-03-08,10.017,9.686
TD023,1,"LIDET_LUQ",4,3,"DRGL",R,47032,0.1,1990-04-10,7.025,6.765
TD023,1,"LIDET_LUQ",4,3,"GOBA",W,60239,,1990-07-10,44.706,41.264
TD023,1,"LIDET_LUQ",4,3,"PIEL",R,48534,0.1,1990-05-02,6.974,6.353
TD023,1,"LIDET_LUQ",4,3,"PIRE",L,2239,1.0,1990-02-15,9.993,9.713
TD023,1,"LIDET_LUQ",4,3,"QUPR",L,4789,1.0,1990-03-08,9.959,9.212
TD023,1,"LIDET_LUQ",4,3,"THPL",L,829,1.0,1990-02-06,10.097,9.572
TD023,1,"LIDET_LUQ",4,3,"TRAE",L,2869,1.0,1990-02-22,9.961,9.493
TD023,1,"LIDET_LUQ",4,4,"ACSA",L,3900,1.0,1990-03-01,10.029,9.518
TD023,1,"LIDET_LUQ",4,4,"ANGE",R,46625,0.1,1990-06-04,4.026,3.845
TD023,1,"LIDET_LUQ",4,4,"DRGL",L,5025,1.0,1990-03-08,10.054,9.722
TD023,1,"LIDET_LUQ",4,4,"DRGL",R,47028,0.1,1990-04-10,7.015,6.755
TD023,1,"LIDET_LUQ",4,4,"GOBA",W,60243,,1990-07-10,41.366,38.181
TD023,1,"LIDET_LUQ",4,4,"PIEL",L,649,1.0,1990-05-18,10.019,9.488
TD023,1,"LIDET_LUQ",4,4,"PIEL",R,48530,0.1,1990-05-02,7.045,6.418
TD023,1,"LIDET_LUQ",4,4,"PIRE",L,2235,1.0,1990-02-15,10.015,9.735
TD023,1,"LIDET_LUQ",4,4,"QUPR",L,4785,1.0,1990-03-08,10.017,9.266
TD023,1,"LIDET_LUQ",4,4,"THPL",L,825,1.0,1990-02-06,10.112,9.586
TD023,1,"LIDET_LUQ",4,4,"TRAE",L,2865,1.0,1990-02-22,9.946,9.479
TD023,1,"LIDET_LUQ",4,5,"ACSA",L,3896,1.0,1990-03-01,9.996,9.486
TD023,1,"LIDET_LUQ",4,5,"ANGE",R,46621,0.1,1990-06-04,5.010,4.785
TD023,1,"LIDET_LUQ",4,5,"DRGL",L,5021,1.0,1990-03-08,10.060,9.728
TD023,1,"LIDET_LUQ",4,5,"DRGL",R,47024,0.1,1990-04-10,6.995,6.736
TD023,1,"LIDET_LUQ",4,5,"GOBA",W,60247,,1990-07-10,61.607,56.863
TD023,1,"LIDET_LUQ",4,5,"LITU",L,717,1.0,1990-01-31,10.088,9.775
TD023,1,"LIDET_LUQ",4,5,"PIEL",R,48526,0.1,1990-05-02,6.999,6.376
TD023,1,"LIDET_LUQ",4,5,"PIRE",L,2231,1.0,1990-02-15,10.020,9.739
TD023,1,"LIDET_LUQ",4,5,"QUPR",L,4781,1.0,1990-03-08,9.976,9.228
TD023,1,"LIDET_LUQ",4,5,"THPL",L,821,1.0,1990-02-06,10.065,9.542
TD023,1,"LIDET_LUQ",4,5,"TRAE",L,2861,1.0,1990-02-22,10.024,9.553
TD023,1,"LIDET_LUQ",4,6,"ACSA",L,3892,1.0,1990-03-01,10.001,9.491
TD023,1,"LIDET_LUQ",4,6,"ANGE",R,46617,0.1,1990-06-04,5.019,4.793
TD023,1,"LIDET_LUQ",4,6,"DRGL",L,5017,1.0,1990-03-08,10.084,9.751
TD023,1,"LIDET_LUQ",4,6,"DRGL",R,47020,0.1,1990-04-10,6.988,6.729
TD023,1,"LIDET_LUQ",4,6,"GOBA",W,60251,,1990-07-10,44.643,41.205
TD023,1,"LIDET_LUQ",4,6,"KOMY",L,525,1.0,1990-02-01,10.032,9.530
TD023,1,"LIDET_LUQ",4,6,"PIEL",R,48522,0.1,1990-05-02,6.989,6.367
TD023,1,"LIDET_LUQ",4,6,"PIRE",L,2227,1.0,1990-02-15,10.081,9.799
TD023,1,"LIDET_LUQ",4,6,"QUPR",L,4777,1.0,1990-03-08,9.971,9.223
TD023,1,"LIDET_LUQ",4,6,"THPL",L,817,1.0,1990-02-06,10.037,9.515
TD023,1,"LIDET_LUQ",4,6,"TRAE",L,2857,1.0,1990-02-22,10.071,9.598
TD023,1,"LIDET_LUQ",4,7,"ACSA",L,3888,1.0,1990-03-01,10.014,9.503
TD023,1,"LIDET_LUQ",4,7,"ANGE",L,361,1.0,1990-02-01,10.065,9.521
TD023,1,"LIDET_LUQ",4,7,"ANGE",R,46613,0.1,1990-06-04,5.000,4.775
TD023,1,"LIDET_LUQ",4,7,"DRGL",L,5013,1.0,1990-03-08,10.062,9.730
TD023,1,"LIDET_LUQ",4,7,"DRGL",R,47016,0.1,1990-04-10,7.040,6.780
TD023,1,"LIDET_LUQ",4,7,"GOBA",W,60255,,1990-07-10,46.687,43.092
TD023,1,"LIDET_LUQ",4,7,"PIEL",R,48518,0.1,1990-05-02,6.944,6.326
TD023,1,"LIDET_LUQ",4,7,"PIRE",L,2223,1.0,1990-02-15,10.019,9.738
TD023,1,"LIDET_LUQ",4,7,"QUPR",L,4773,1.0,1990-03-08,9.965,9.218
TD023,1,"LIDET_LUQ",4,7,"THPL",L,813,1.0,1990-02-06,10.010,9.489
TD023,1,"LIDET_LUQ",4,7,"TRAE",L,2853,1.0,1990-02-22,10.067,9.594
TD023,1,"LIDET_LUQ",4,8,"ACSA",L,3884,1.0,1990-03-01,10.039,9.527
TD023,1,"LIDET_LUQ",4,8,"ANGE",R,46609,0.1,1990-06-04,4.984,4.760
TD023,1,"LIDET_LUQ",4,8,"ANSC",L,593,1.0,1990-02-01,10.002,9.552
TD023,1,"LIDET_LUQ",4,8,"DRGL",L,5009,1.0,1990-03-08,10.047,9.715
TD023,1,"LIDET_LUQ",4,8,"DRGL",R,47012,0.1,1990-04-10,7.041,6.780
TD023,1,"LIDET_LUQ",4,8,"GOBA",W,60259,,1990-07-10,49.838,46.000
TD023,1,"LIDET_LUQ",4,8,"PIEL",R,48514,0.1,1990-05-02,7.072,6.443
TD023,1,"LIDET_LUQ",4,8,"PIRE",L,2219,1.0,1990-02-15,10.000,9.720
TD023,1,"LIDET_LUQ",4,8,"QUPR",L,4169,1.0,1990-03-05,10.073,9.448
TD023,1,"LIDET_LUQ",4,8,"THPL",L,809,1.0,1990-02-06,10.048,9.526
TD023,1,"LIDET_LUQ",4,8,"TRAE",L,2849,1.0,1990-02-22,10.024,9.553
TD023,1,"LIDET_LUQ",4,9,"ACSA",L,3880,1.0,1990-03-01,10.005,9.495
TD023,1,"LIDET_LUQ",4,9,"AMBR",L,325,1.0,1990-02-01,9.941,9.424
TD023,1,"LIDET_LUQ",4,9,"ANGE",R,46605,0.1,1990-06-04,4.997,4.772
TD023,1,"LIDET_LUQ",4,9,"DRGL",L,5005,1.0,1990-03-08,9.983,9.654
TD023,1,"LIDET_LUQ",4,9,"DRGL",R,47008,0.1,1990-04-10,7.071,6.809
TD023,1,"LIDET_LUQ",4,9,"GOBA",W,60263,,1990-07-10,59.281,54.716
TD023,1,"LIDET_LUQ",4,9,"PIEL",R,48510,0.1,1990-05-02,6.995,6.372
TD023,1,"LIDET_LUQ",4,9,"PIRE",L,2215,1.0,1990-02-15,9.958,9.679
TD023,1,"LIDET_LUQ",4,9,"QUPR",L,4165,1.0,1990-03-05,9.963,9.345
TD023,1,"LIDET_LUQ",4,9,"THPL",L,805,1.0,1990-02-06,10.039,9.517
TD023,1,"LIDET_LUQ",4,9,"TRAE",L,2845,1.0,1990-02-22,10.068,9.595
TD023,1,"LIDET_LUQ",4,10,"ACSA",L,3876,1.0,1990-03-01,10.038,9.526
TD023,1,"LIDET_LUQ",4,10,"ANGE",R,46601,0.1,1990-06-04,5.011,4.786
TD023,1,"LIDET_LUQ",4,10,"ANSC",L,569,1.0,1990-02-01,10.007,9.557
TD023,1,"LIDET_LUQ",4,10,"DRGL",L,5001,1.0,1990-03-08,9.985,9.655
TD023,1,"LIDET_LUQ",4,10,"DRGL",R,47004,0.1,1990-04-10,6.938,6.681
